heart_rate,spo2,sys_bp,network_latency,packet_size,anomaly_score,threat_type,ACTION_LABEL
73,98,101,24,187,0.004006308797712998,Normal_Vitals,NO_ACTION
154,98,100,1688,47323,0.8778695229182839,Ransomware_Pattern,ISOLATE
0,0,130,9,464,0.12286158933463864,False_Positive_Glitch,ROLLBACK
118,97,132,52,784,0.427347130873851,Irregular_Heartbeat,MONITOR
100,96,127,23,660,0.0645276746192975,Normal_Vitals,NO_ACTION
74,97,151,5,841,0.0569756526367418,Normal_Vitals,NO_ACTION
67,100,110,24,352,0.24552274177673558,Normal_Vitals,NO_ACTION
0,0,118,21,646,0.11024478700649491,False_Positive_Glitch,ROLLBACK
86,96,129,26,623,0.29538912776714293,Normal_Vitals,NO_ACTION
62,96,107,7,324,0.2423601534396692,Normal_Vitals,NO_ACTION
99,96,121,12,564,0.07794441347469479,Normal_Vitals,NO_ACTION
157,101,156,1316,34486,0.9134071456694952,Ransomware_Pattern,ISOLATE
83,99,143,17,779,0.1819456786045883,Normal_Vitals,NO_ACTION
0,0,122,22,553,0.16433372180245198,False_Positive_Glitch,ROLLBACK
93,95,108,12,933,0.2227117157384826,Normal_Vitals,NO_ACTION
69,100,116,10,46,0.2650862480011556,Normal_Vitals,NO_ACTION
79,100,154,40,505,0.27015125217484975,Normal_Vitals,NO_ACTION
89,96,111,34,372,0.029598890477886552,Normal_Vitals,NO_ACTION
0,0,111,17,48,0.11026839251212998,False_Positive_Glitch,ROLLBACK
76,99,124,29,614,0.10044752802149587,Normal_Vitals,NO_ACTION
109,96,113,77,353,0.4818435901153696,Irregular_Heartbeat,MONITOR
75,96,119,42,168,0.06692527980763908,Normal_Vitals,NO_ACTION
88,99,103,29,670,0.29393732073784173,Normal_Vitals,NO_ACTION
90,96,121,20,437,0.045355793009338695,Normal_Vitals,NO_ACTION
94,99,122,12,109,0.024773292816571278,Normal_Vitals,NO_ACTION
170,96,159,880,44889,0.9170208717849937,Ransomware_Pattern,ISOLATE
160,90,100,1046,27928,0.8656254883999781,Ransomware_Pattern,ISOLATE
162,101,116,1425,86013,0.9622377401173831,Ransomware_Pattern,ISOLATE
45,97,126,68,258,0.5070890211582108,Irregular_Heartbeat,MONITOR
65,96,145,31,855,0.17722560015575092,Normal_Vitals,NO_ACTION
100,97,116,12,394,0.20190756426415704,Normal_Vitals,NO_ACTION
167,98,115,1027,22561,0.8729374868432128,Ransomware_Pattern,ISOLATE
114,92,139,68,71,0.541008455090728,Irregular_Heartbeat,MONITOR
135,96,110,398,32472,0.9305560747575329,Ransomware_Pattern,ISOLATE
151,98,104,1722,68491,0.9351368699194064,Ransomware_Pattern,ISOLATE
133,88,121,1759,61858,0.9354763415750402,Ransomware_Pattern,ISOLATE
48,101,137,99,208,0.4508936453062822,Irregular_Heartbeat,MONITOR
70,100,111,26,470,0.06932609983296668,Normal_Vitals,NO_ACTION
94,96,131,17,482,0.22447493787327422,Normal_Vitals,NO_ACTION
146,94,123,389,72550,0.9672667031090522,Ransomware_Pattern,NO_ACTION
61,100,142,31,682,0.16917480336496518,Normal_Vitals,MONITOR
55,96,124,60,606,0.523345142603615,Irregular_Heartbeat,MONITOR
41,94,122,85,353,0.3950185363835798,Irregular_Heartbeat,MONITOR
136,96,107,1478,70846,0.8935561715262275,Ransomware_Pattern,ISOLATE
51,95,119,88,479,0.5849052074029871,Irregular_Heartbeat,MONITOR
50,97,132,100,492,0.40555037712335856,Irregular_Heartbeat,MONITOR
62,97,101,15,501,0.03247247548591751,Normal_Vitals,NO_ACTION
92,98,111,22,311,0.2921873985924948,Normal_Vitals,NO_ACTION
106,94,114,55,266,0.5406181452792223,Irregular_Heartbeat,MONITOR
0,0,122,5,451,0.103921360163989,False_Positive_Glitch,ROLLBACK
163,94,133,771,72148,0.9536819148457525,Ransomware_Pattern,ISOLATE
80,95,122,11,332,0.26204225584669333,Normal_Vitals,NO_ACTION
0,0,127,25,430,0.1814208909726821,False_Positive_Glitch,ROLLBACK
72,99,130,13,435,0.05942464381029528,Normal_Vitals,NO_ACTION
0,0,148,14,432,0.13100393483221917,False_Positive_Glitch,ROLLBACK
144,94,127,1047,56769,0.9084721440543971,Ransomware_Pattern,ISOLATE
67,98,128,11,480,0.26678187048214574,Normal_Vitals,NO_ACTION
158,97,116,215,70144,0.9409673007528805,Ransomware_Pattern,ISOLATE
155,96,125,1198,22179,0.9590492240313296,Ransomware_Pattern,ISOLATE
97,98,129,3,791,0.14532508396364024,Normal_Vitals,NO_ACTION
140,92,132,564,56962,0.9026064894310348,Ransomware_Pattern,ISOLATE
169,94,104,1516,91447,0.9598532184835097,Ransomware_Pattern,ISOLATE
93,98,137,25,545,0.2238873051284457,Normal_Vitals,NO_ACTION
148,95,127,916,64205,0.9486708086532144,Ransomware_Pattern,ISOLATE
63,98,124,15,260,0.2741817804076509,Normal_Vitals,NO_ACTION
64,95,148,24,687,0.11115437384008703,Normal_Vitals,NO_ACTION
99,96,99,17,638,0.05631767127962099,Normal_Vitals,NO_ACTION
180,96,125,762,29358,0.9874929923083311,Ransomware_Pattern,ISOLATE
0,0,125,-1,524,0.15198237102246875,False_Positive_Glitch,ROLLBACK
74,98,119,19,589,0.09789462682185841,Normal_Vitals,NO_ACTION
159,95,104,1423,23553,0.9591476131247084,Ransomware_Pattern,ISOLATE
163,92,124,1498,84622,0.8701415026489842,Ransomware_Pattern,ISOLATE
134,99,124,950,13747,0.9285364966988724,Ransomware_Pattern,ISOLATE
63,98,107,29,264,0.29420587360951445,Normal_Vitals,NO_ACTION
108,97,109,86,304,0.38969762051540124,Irregular_Heartbeat,MONITOR
114,97,117,65,410,0.44167259196358266,Irregular_Heartbeat,MONITOR
113,96,101,74,586,0.5226762070266835,Irregular_Heartbeat,MONITOR
165,93,130,538,82105,0.9168738878940461,Ransomware_Pattern,ISOLATE
163,94,110,1693,80841,0.9316636485872952,Ransomware_Pattern,ISOLATE
67,99,131,8,302,0.13120382795161642,Normal_Vitals,NO_ACTION
65,97,110,24,489,0.09427428112710633,Normal_Vitals,NO_ACTION
81,100,130,14,448,0.1557951249911567,Normal_Vitals,NO_ACTION
84,95,135,54,677,0.09549505118821701,Normal_Vitals,NO_ACTION
45,98,111,74,180,0.5525537836227148,Irregular_Heartbeat,MONITOR
74,99,145,30,845,0.06753567373500734,Normal_Vitals,NO_ACTION
179,97,118,1602,20278,0.9733962624478563,Ransomware_Pattern,ISOLATE
0,0,98,32,614,0.13394077013870356,False_Positive_Glitch,ROLLBACK
95,96,111,35,252,0.1911938644655227,Normal_Vitals,NO_ACTION
171,98,113,1935,16008,0.8723484129926672,Ransomware_Pattern,ISOLATE
71,95,120,40,-347,0.15579008243449205,Normal_Vitals,NO_ACTION
40,95,136,66,251,0.4911944705277139,Irregular_Heartbeat,MONITOR
61,96,110,7,602,0.06073088524164739,Normal_Vitals,NO_ACTION
95,99,92,21,623,0.22216791027968794,Normal_Vitals,NO_ACTION
162,96,120,1519,15189,0.932054038702792,Ransomware_Pattern,ISOLATE
62,97,117,5,277,0.021004528473573415,Normal_Vitals,NO_ACTION
93,100,107,16,400,0.20896418549019039,Normal_Vitals,NO_ACTION
176,99,124,1789,42932,0.9365548639202064,Ransomware_Pattern,ISOLATE
78,100,126,33,436,0.17482744834748162,Normal_Vitals,NO_ACTION
158,100,102,258,10219,0.9639652245255003,Ransomware_Pattern,ISOLATE
87,96,131,0,439,0.23880652231981492,Normal_Vitals,NO_ACTION
100,96,119,21,664,0.05153951784035321,Normal_Vitals,NO_ACTION
98,100,114,28,423,0.23208384243735408,Normal_Vitals,NO_ACTION
178,94,105,505,82581,0.9003694297474851,Ransomware_Pattern,ISOLATE
110,95,105,93,421,0.49845843778237353,Irregular_Heartbeat,MONITOR
75,99,115,30,290,0.10906138447011626,Normal_Vitals,NO_ACTION
65,97,114,16,510,0.003951971243007224,Normal_Vitals,NO_ACTION
85,99,107,0,653,0.14893442079351502,Normal_Vitals,ISOLATE
0,0,104,23,524,0.15569003914053406,False_Positive_Glitch,ROLLBACK
68,98,124,37,729,0.2869692672089608,Normal_Vitals,NO_ACTION
84,95,131,25,455,0.29162082439471965,Normal_Vitals,NO_ACTION
157,95,122,438,8956,0.8665234387885457,Ransomware_Pattern,ISOLATE
42,97,127,89,480,0.4994987453042704,Irregular_Heartbeat,MONITOR
61,96,120,22,251,0.00944790009787001,Normal_Vitals,ISOLATE
81,96,128,27,499,0.28338128837560544,Normal_Vitals,NO_ACTION
135,95,140,412,7909,0.9593652105050257,Ransomware_Pattern,ISOLATE
80,98,125,31,402,0.15271123625038646,Normal_Vitals,NO_ACTION
139,94,118,613,11509,0.9444110940562682,Ransomware_Pattern,ISOLATE
177,95,123,1309,99462,0.8530305474773537,Ransomware_Pattern,ISOLATE
96,97,104,31,748,0.2297582790527098,Normal_Vitals,NO_ACTION
63,99,110,17,722,0.053753033094318246,Normal_Vitals,NO_ACTION
145,97,127,1567,31735,0.9933233467198266,Ransomware_Pattern,ISOLATE
86,95,131,28,432,0.08974318251342593,Normal_Vitals,NO_ACTION
43,96,115,95,492,0.5043211684654499,Irregular_Heartbeat,MONITOR
55,88,139,72,674,0.5137518502402194,Irregular_Heartbeat,MONITOR
86,100,128,31,224,0.17081381911203344,Normal_Vitals,NO_ACTION
135,92,136,1052,79249,0.8648767657766637,Ransomware_Pattern,ISOLATE
158,101,99,578,79814,0.9423820232490661,Ransomware_Pattern,ISOLATE
84,95,114,19,458,0.1545010989538811,Normal_Vitals,NO_ACTION
151,94,132,211,90412,0.9507813714349844,Ransomware_Pattern,ISOLATE
83,98,121,17,518,0.2235138253617233,Normal_Vitals,NO_ACTION
99,99,142,25,471,0.17111909087924265,Normal_Vitals,NO_ACTION
76,98,115,15,785,0.09846408815499148,Normal_Vitals,NO_ACTION
155,94,112,895,87203,0.8981756476454026,Ransomware_Pattern,ISOLATE
99,97,97,24,595,0.09756201694619937,Normal_Vitals,NO_ACTION
48,90,123,68,687,0.5935849834974675,Irregular_Heartbeat,MONITOR
180,98,152,1634,55055,0.9794358421746655,Ransomware_Pattern,MONITOR
143,93,125,822,10634,0.8912577886436315,Ransomware_Pattern,ISOLATE
177,94,106,751,29673,0.9881293348732468,Ransomware_Pattern,ISOLATE
175,93,130,1090,28700,0.881845280777597,Ransomware_Pattern,ISOLATE
78,99,99,4,648,0.25283234443661584,Normal_Vitals,NO_ACTION
65,97,106,19,616,0.1326820880947682,Normal_Vitals,NO_ACTION
151,94,104,909,79128,0.871635098108148,Ransomware_Pattern,ISOLATE
169,95,126,673,64216,0.9645964147846752,Ransomware_Pattern,ISOLATE
48,96,114,82,530,0.48612191258504855,Irregular_Heartbeat,MONITOR
137,90,115,1531,45495,0.9470490605536043,Ransomware_Pattern,ISOLATE
88,98,114,13,744,0.03948139137083999,Normal_Vitals,NO_ACTION
173,98,130,1970,46445,0.9682481301271695,Ransomware_Pattern,ISOLATE
50,89,125,86,569,0.5278193001442151,Irregular_Heartbeat,MONITOR
78,98,122,16,708,0.07966396937119825,Normal_Vitals,NO_ACTION
169,92,103,1836,93436,0.9693732662586667,Ransomware_Pattern,ISOLATE
99,98,115,10,654,0.2852695059039508,Normal_Vitals,NO_ACTION
83,97,93,14,250,0.05524377889169983,Normal_Vitals,NO_ACTION
79,99,97,26,309,0.2842228120823415,Normal_Vitals,NO_ACTION
80,99,118,31,94,0.11738998238000342,Normal_Vitals,NO_ACTION
132,90,95,1446,91215,0.994139412819311,Ransomware_Pattern,ISOLATE
178,96,92,207,43961,0.8555684509673641,Ransomware_Pattern,ISOLATE
154,95,135,1866,34099,0.8758254159085576,Ransomware_Pattern,ISOLATE
77,95,126,22,287,0.02100966528835305,Normal_Vitals,NO_ACTION
68,97,109,18,282,0.25389597738108416,Normal_Vitals,NO_ACTION
152,100,119,1790,12025,0.9775069488365467,Ransomware_Pattern,ISOLATE
82,97,109,9,-50,0.15698484037625451,Normal_Vitals,NO_ACTION
90,98,115,39,595,0.0016845415071893631,Normal_Vitals,MONITOR
114,98,118,58,746,0.4715482732717202,Irregular_Heartbeat,MONITOR
108,95,119,57,725,0.46037900005776844,Irregular_Heartbeat,ISOLATE
64,96,114,8,463,0.03833372841440302,Normal_Vitals,NO_ACTION
67,96,109,16,419,0.0321044677496878,Normal_Vitals,NO_ACTION
135,97,131,982,31056,0.9924885003732486,Ransomware_Pattern,ISOLATE
71,98,115,23,673,0.06207444356326187,Normal_Vitals,NO_ACTION
95,97,128,2,483,0.2156137687294695,Normal_Vitals,NO_ACTION
67,97,103,3,712,0.15382539066446538,Normal_Vitals,NO_ACTION
149,95,145,1538,35112,0.9858208709931344,Ransomware_Pattern,ISOLATE
80,96,108,26,353,0.26455297459802946,Normal_Vitals,NO_ACTION
98,96,113,10,731,0.27318172239581356,Normal_Vitals,NO_ACTION
67,96,117,8,272,0.20768933342745688,Normal_Vitals,NO_ACTION
156,92,132,498,40800,0.9432639672623866,Ransomware_Pattern,ISOLATE
159,97,99,794,47694,0.8831524399547277,Ransomware_Pattern,ISOLATE
89,96,118,9,303,0.12193638331661791,Normal_Vitals,NO_ACTION
45,91,116,72,316,0.38691813375841744,Irregular_Heartbeat,MONITOR
73,98,122,7,733,0.24321306961041603,Normal_Vitals,NO_ACTION
89,96,148,36,729,0.29846216835136125,Normal_Vitals,NO_ACTION
89,95,112,8,838,0.1924033040738856,Normal_Vitals,NO_ACTION
145,96,109,441,80186,0.896644576374893,Ransomware_Pattern,ISOLATE
66,95,119,16,532,0.23855384374758695,Normal_Vitals,NO_ACTION
67,98,127,46,488,0.2349762764872845,Normal_Vitals,NO_ACTION
47,93,110,74,342,0.5774679538407399,Irregular_Heartbeat,MONITOR
159,94,148,1270,86583,0.8681392347624074,Ransomware_Pattern,ISOLATE
69,98,123,23,643,0.017381358303124494,Normal_Vitals,NO_ACTION
89,97,114,33,980,0.016754090798775146,Normal_Vitals,NO_ACTION
82,96,111,10,68,0.19401541553150292,Normal_Vitals,NO_ACTION
169,93,116,1696,24128,0.8665547967785246,Ransomware_Pattern,ISOLATE
105,94,130,50,601,0.5513058367995793,Irregular_Heartbeat,MONITOR
144,99,141,1449,52167,0.9512598743316926,Ransomware_Pattern,ISOLATE
92,98,109,10,365,0.0673163919339626,Normal_Vitals,NO_ACTION
51,98,141,92,516,0.5153988771841806,Irregular_Heartbeat,MONITOR
70,98,100,15,603,0.1476514327690673,Normal_Vitals,NO_ACTION
41,96,107,58,670,0.5494454765198349,Irregular_Heartbeat,MONITOR
86,97,120,16,508,0.14758462545057613,Normal_Vitals,NO_ACTION
0,0,121,35,82,0.1267603289215636,False_Positive_Glitch,ROLLBACK
85,100,104,17,409,0.01862068430706283,Normal_Vitals,NO_ACTION
160,94,143,695,54228,0.8895136422363404,Ransomware_Pattern,ISOLATE
69,98,143,28,271,0.2871765220543899,Normal_Vitals,NO_ACTION
148,93,150,1161,87614,0.9179146572515613,Ransomware_Pattern,ISOLATE
48,92,115,55,942,0.37162472370421185,Irregular_Heartbeat,MONITOR
82,100,113,54,246,0.0036356746367989575,Normal_Vitals,NO_ACTION
83,99,106,28,153,0.0336465677763508,Normal_Vitals,NO_ACTION
151,91,107,1083,48750,0.9209151297793697,Ransomware_Pattern,ISOLATE
78,100,114,24,612,0.24468307116735238,Normal_Vitals,NO_ACTION
82,96,124,25,457,0.015307556970310431,Normal_Vitals,NO_ACTION
99,98,117,23,476,0.02198819647181924,Normal_Vitals,NO_ACTION
176,94,138,1240,47253,0.9322248588763663,Ransomware_Pattern,ISOLATE
40,98,113,58,792,0.5692323165743158,Irregular_Heartbeat,MONITOR
84,96,120,23,284,0.2923499954956399,Normal_Vitals,NO_ACTION
64,97,111,13,350,0.14667745431044102,Normal_Vitals,NO_ACTION
155,97,146,1233,99071,0.897309153686637,Ransomware_Pattern,ISOLATE
109,98,113,61,589,0.4576935428505716,Irregular_Heartbeat,MONITOR
48,95,125,57,362,0.484990172385773,Irregular_Heartbeat,MONITOR
96,96,128,28,51,0.08295578008992495,Normal_Vitals,NO_ACTION
156,94,131,733,8195,0.909961275734488,Ransomware_Pattern,ISOLATE
63,99,103,32,338,0.16764528051917696,Normal_Vitals,NO_ACTION
100,96,117,15,632,0.11034940386807064,Normal_Vitals,NO_ACTION
164,95,132,203,97121,0.9945571190878486,Ransomware_Pattern,ISOLATE
41,95,96,94,332,0.45155313118824003,Irregular_Heartbeat,MONITOR
112,97,114,98,107,0.547967269045671,Irregular_Heartbeat,MONITOR
0,0,118,46,440,0.11899926617309267,False_Positive_Glitch,ROLLBACK
178,99,124,815,8295,0.9218192616068817,Ransomware_Pattern,ISOLATE
74,95,111,28,563,0.22232831537311726,Normal_Vitals,NO_ACTION
96,97,133,17,610,0.2987274873896807,Normal_Vitals,NO_ACTION
76,96,124,5,577,0.05506556373035832,Normal_Vitals,NO_ACTION
166,96,136,1658,26941,0.9441848491161237,Ransomware_Pattern,ISOLATE
98,97,125,28,293,0.046992530285525524,Normal_Vitals,NO_ACTION
80,100,119,26,404,0.22598188600123315,Normal_Vitals,NO_ACTION
105,92,98,74,627,0.5874107645993731,Irregular_Heartbeat,MONITOR
120,101,109,100,493,0.5388429628897166,Irregular_Heartbeat,MONITOR
159,91,117,723,26611,0.9525834579504203,Ransomware_Pattern,ISOLATE
85,100,144,44,443,0.052219928333782514,Normal_Vitals,NO_ACTION
95,99,122,24,410,0.05603405663243429,Normal_Vitals,NO_ACTION
72,100,88,22,187,0.28917565137505213,Normal_Vitals,NO_ACTION
113,95,124,57,612,0.43101559149439606,Irregular_Heartbeat,MONITOR
93,100,135,19,404,0.26660783499323426,Normal_Vitals,NO_ACTION
176,96,119,1889,93386,0.9074618840204831,Ransomware_Pattern,ISOLATE
90,100,95,22,342,0.0008240039648896191,Normal_Vitals,NO_ACTION
161,93,125,1157,59996,0.9492958878218157,Ransomware_Pattern,ISOLATE
147,97,109,259,88870,0.9101322347010578,Ransomware_Pattern,ISOLATE
65,98,130,26,421,0.14046244490395585,Normal_Vitals,ISOLATE
0,0,89,7,679,0.14091053869265796,False_Positive_Glitch,ROLLBACK
64,96,125,13,497,0.09174490088085047,Normal_Vitals,NO_ACTION
147,92,103,540,5757,0.970258925809993,Ransomware_Pattern,ISOLATE
145,93,105,1887,76397,0.9589209707760136,Ransomware_Pattern,ISOLATE
43,92,128,54,199,0.3898219045264195,Irregular_Heartbeat,MONITOR
162,96,125,1511,57486,0.8541751127892695,Ransomware_Pattern,ISOLATE
93,100,106,28,626,0.03891742171070904,Normal_Vitals,NO_ACTION
48,102,129,87,795,0.4508907416887958,Irregular_Heartbeat,MONITOR
179,95,121,842,63680,0.9403910214744663,Ransomware_Pattern,ISOLATE
131,98,125,1821,42399,0.9932074098714414,Ransomware_Pattern,ISOLATE
157,92,120,809,66274,0.9311569067703811,Ransomware_Pattern,ISOLATE
83,98,108,26,583,0.27356491663602367,Normal_Vitals,NO_ACTION
109,98,102,94,458,0.5286887208395844,Irregular_Heartbeat,MONITOR
71,97,121,27,487,0.037769331497892,Normal_Vitals,NO_ACTION
0,0,114,13,307,0.1638951623721398,False_Positive_Glitch,ROLLBACK
159,96,116,1344,48895,0.9768416093037992,Ransomware_Pattern,ISOLATE
110,97,103,100,589,0.41865615507670295,Irregular_Heartbeat,MONITOR
50,97,105,81,299,0.5451526843577315,Irregular_Heartbeat,MONITOR
70,95,133,4,765,0.06961087374470065,Normal_Vitals,NO_ACTION
109,91,89,89,644,0.522770054642137,Irregular_Heartbeat,MONITOR
97,100,124,25,507,0.09113155449782662,Normal_Vitals,MONITOR
74,100,140,18,844,0.008021332902730072,Normal_Vitals,NO_ACTION
164,96,94,1955,74085,0.8581333025499873,Ransomware_Pattern,NO_ACTION
0,0,143,24,616,0.1553073976960734,False_Positive_Glitch,ROLLBACK
116,99,126,99,151,0.41279231586028475,Irregular_Heartbeat,MONITOR
40,96,130,75,643,0.42710366829700586,Irregular_Heartbeat,MONITOR
120,93,111,75,343,0.5673662313297171,Irregular_Heartbeat,MONITOR
46,95,95,100,700,0.4239519501568102,Irregular_Heartbeat,MONITOR
70,98,105,4,410,0.08822318342636296,Normal_Vitals,NO_ACTION
137,99,145,1067,68550,0.9957563111335499,Ransomware_Pattern,ISOLATE
68,95,106,15,352,0.2634141389294082,Normal_Vitals,NO_ACTION
87,100,119,26,243,0.08842516388882096,Normal_Vitals,NO_ACTION
0,0,125,22,641,0.17461766293973857,False_Positive_Glitch,ROLLBACK
112,92,133,81,525,0.4858786079583288,Irregular_Heartbeat,MONITOR
144,94,118,1410,27679,0.8500225265709215,Ransomware_Pattern,ISOLATE
78,97,115,7,819,0.24082650018598284,Normal_Vitals,NO_ACTION
47,96,93,72,592,0.3611386424963082,Irregular_Heartbeat,MONITOR
152,94,95,1750,23275,0.8728726940109371,Ransomware_Pattern,ISOLATE
85,95,99,27,112,0.24458987656115905,Normal_Vitals,NO_ACTION
112,97,123,91,557,0.5223353522751032,Irregular_Heartbeat,MONITOR
85,100,146,19,689,0.15243572250299967,Normal_Vitals,NO_ACTION
85,95,94,5,157,0.1389762562558887,Normal_Vitals,NO_ACTION
151,91,115,1334,15024,0.907930563392111,Ransomware_Pattern,ISOLATE
94,97,135,14,531,0.021831621286976497,Normal_Vitals,NO_ACTION
136,93,120,1121,13966,0.9608166873158375,Ransomware_Pattern,ISOLATE
171,99,137,1025,96217,0.9016680809862292,Ransomware_Pattern,ISOLATE
76,100,113,18,776,0.03489276857532725,Normal_Vitals,NO_ACTION
64,95,125,16,226,0.2068712734069782,Normal_Vitals,NO_ACTION
162,97,111,1176,72782,0.9167416643569128,Ransomware_Pattern,ISOLATE
100,98,141,16,597,0.17232792216643708,Normal_Vitals,NO_ACTION
83,97,97,23,423,0.2092440014149677,Normal_Vitals,NO_ACTION
70,98,131,20,194,0.18490660922115687,Normal_Vitals,NO_ACTION
106,93,115,80,459,0.48012601232711194,Irregular_Heartbeat,MONITOR
85,99,104,29,668,0.2484668434418381,Normal_Vitals,NO_ACTION
118,95,120,62,376,0.4836026320122667,Irregular_Heartbeat,MONITOR
165,95,132,739,59430,0.8859898425582293,Ransomware_Pattern,ISOLATE
149,97,115,1602,18038,0.9559821445528671,Ransomware_Pattern,ISOLATE
132,96,115,692,9795,0.9236091014368821,Ransomware_Pattern,ISOLATE
92,96,98,34,366,0.12326628602700516,Normal_Vitals,NO_ACTION
157,94,126,827,49751,0.8676754626956189,Ransomware_Pattern,ISOLATE
92,95,118,22,466,0.051196821327100496,Normal_Vitals,NO_ACTION
63,100,95,11,393,0.21201390817062032,Normal_Vitals,NO_ACTION
170,92,126,1494,96585,0.9516864012543415,Ransomware_Pattern,ISOLATE
43,95,130,89,325,0.4650094007651064,Irregular_Heartbeat,MONITOR
52,95,97,81,523,0.5982498220580678,Irregular_Heartbeat,MONITOR
0,0,144,25,592,0.15918411162671164,False_Positive_Glitch,ROLLBACK
77,96,117,16,664,0.05353659379587154,Normal_Vitals,NO_ACTION
107,96,107,100,450,0.4213562543106741,Irregular_Heartbeat,MONITOR
153,102,124,884,13636,0.903148521785043,Ransomware_Pattern,ISOLATE
98,97,108,16,454,0.13427395369801187,Normal_Vitals,NO_ACTION
170,98,108,323,6788,0.8757243173147721,Ransomware_Pattern,ISOLATE
69,97,109,14,257,0.2498014799006449,Normal_Vitals,NO_ACTION
100,99,131,28,338,0.22240166045390902,Normal_Vitals,NO_ACTION
73,97,129,11,203,0.179022291260439,Normal_Vitals,NO_ACTION
60,97,125,35,822,0.07696597281473198,Normal_Vitals,NO_ACTION
152,96,133,651,65998,0.9211668978884553,Ransomware_Pattern,ISOLATE
146,94,126,709,90452,0.9551369785312804,Ransomware_Pattern,ISOLATE
157,96,128,1716,13779,0.8625024361504599,Ransomware_Pattern,ISOLATE
161,97,119,678,5595,0.9841085545484383,Ransomware_Pattern,ISOLATE
161,97,116,1337,37444,0.930606476582442,Ransomware_Pattern,ISOLATE
170,95,113,476,10822,0.9547501808090755,Ransomware_Pattern,ISOLATE
157,92,134,1091,13591,0.9215301828268256,Ransomware_Pattern,ISOLATE
179,93,129,1615,81146,0.8886117266326158,Ransomware_Pattern,ISOLATE
0,0,158,18,618,0.1927431185407452,False_Positive_Glitch,ROLLBACK
117,96,130,62,570,0.5663594955013347,Irregular_Heartbeat,MONITOR
114,101,135,98,588,0.5619390388586645,Irregular_Heartbeat,MONITOR
