timestamp,alert_id,device_id,device_type,ward,criticality_tier,life_support,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type,attack_severity,priority_label,group_id,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score,campaign_id
2024-01-24 14:20:32,ALT_312843,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.44.107,10.0.3.50,46099,50484,BLE,225,10,0.17,1,5,2250,782,33.18,14,2,False,False,normal,0,INFO,,0.068543,0.035907,0.08357,
2024-02-06 06:06:01,ALT_531916,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.7.206,10.0.10.16,6675,8883,MQTT,507,26,0.43,1,5,13182,8561,42.91,6,1,False,False,normal,0,INFO,,0.057667,0.016811,0.050156,
2024-02-08 12:46:44,ALT_229721,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.47.102,10.0.5.62,25309,8883,MQTT,358,9,0.15,1,2,3222,1084,38.11,12,3,False,False,normal,0,MEDIUM,,0.112541,0.086873,0.001428,
2024-01-28 16:55:30,ALT_351311,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.33.184,10.0.3.244,65459,80,WiFi,1469,593,9.88,47,15,871117,435757,19.48,16,6,False,True,mqtt_injection,36,MEDIUM,GRP_31913,0.654809,0.708064,0.259975,CAMP_025
2024-01-23 17:47:47,ALT_462949,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.40.248,10.0.10.168,8507,8080,WiFi,756,933,15.55,15,156,705348,244161,32.98,17,1,False,False,ddos,45,HIGH,GRP_31958,0.836742,0.647669,0.359662,CAMP_011
2024-01-17 02:17:19,ALT_721422,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.12.225,10.0.9.22,6625,80,HTTP,1914,1162,19.37,32,53,2224068,782137,18.33,2,2,True,False,mqtt_injection,35,MEDIUM,GRP_21347,0.803804,0.721982,0.493052,CAMP_048
2024-02-07 01:08:07,ALT_727348,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.49.87,10.0.9.236,55207,443,HTTPS,327,15,0.25,1,4,4905,3234,24.74,1,2,True,False,normal,0,INFO,,0.082798,0.192412,0.083696,
2024-02-06 04:14:37,ALT_271900,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.12.160,10.0.2.51,22740,80,WiFi,374,23,0.38,1,5,8602,3121,24.15,4,1,True,False,normal,0,INFO,,0.105606,0.197743,0.05247,
2024-02-12 17:51:44,ALT_739258,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.31.209,10.0.2.213,46069,80,WiFi,1865,530,8.83,12,31,988450,566010,57.66,17,0,False,False,ddos,40,MEDIUM,GRP_11223,0.903314,0.748025,0.356747,CAMP_011
2024-02-11 20:45:58,ALT_595720,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.37.161,10.0.5.209,45897,80,HTTP,160,18,0.3,1,0,2880,1143,44.42,20,6,False,True,normal,0,INFO,,0.105239,0.068706,0.010113,
2024-01-19 11:04:06,ALT_292636,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.29.184,10.0.2.235,16429,8883,MQTT,1405,1770,29.5,18,58,2486850,1235183,24.06,11,4,False,False,mitm_ssl_strip,38,CRITICAL,GRP_28346,0.633044,0.867419,0.266029,CAMP_018
2024-01-25 16:55:09,ALT_613393,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.5.107,10.0.2.214,27138,80,HTTP,571,276,4.6,14,114,157596,90710,1.65,16,3,False,False,firmware_exploit,45,LOW,GRP_22364,0.606226,0.848785,0.307175,CAMP_046
2024-02-06 15:12:54,ALT_155573,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.24.8,10.0.8.91,54887,80,HTTP,1417,315,5.25,39,25,446355,206763,52.78,15,1,False,False,wifi_deauth,25,MEDIUM,GRP_5350,0.907382,0.586347,0.152681,CAMP_034
2024-01-17 11:29:49,ALT_637140,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.14.237,10.0.6.1,12610,443,HTTPS,204,28,0.47,1,5,5712,3511,17.49,11,2,False,False,normal,0,INFO,,0.17825,0.033265,0.045072,
2024-01-25 15:58:06,ALT_221336,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.20.171,10.0.8.95,45933,8883,MQTT,201,7,0.12,1,5,1407,555,14.35,15,3,False,False,normal,0,MEDIUM,,0.015903,0.162365,0.055411,
2024-02-08 20:38:11,ALT_800124,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.44.166,10.0.10.220,22608,1883,MQTT,373,24,0.4,1,5,8952,3831,41.68,20,3,False,False,normal,0,MEDIUM,,0.184888,0.198097,0.07932,
2024-01-15 06:59:01,ALT_455730,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.20.34,10.0.10.138,60100,80,HTTP,461,7,0.12,1,4,3227,1819,59.61,6,0,False,False,normal,0,INFO,,0.158939,0.191245,0.064545,
2024-02-02 12:11:31,ALT_255484,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.3.74,10.0.2.33,47876,8080,WiFi,1486,424,7.07,19,81,630064,396009,16.32,12,4,False,False,replay_attack,20,MEDIUM,GRP_33781,0.986994,0.937824,0.35415,CAMP_015
2024-02-03 18:11:46,ALT_300925,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.40.67,10.0.5.97,25254,63659,BLE,1209,1471,24.52,8,182,1778439,758463,14.07,18,5,False,True,ddos,40,LOW,GRP_29885,0.846944,0.871818,0.390235,CAMP_047
2024-02-09 05:53:04,ALT_264351,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.23.186,10.0.3.198,45574,8883,MQTT,625,1698,28.3,25,137,1061250,595774,44.63,5,4,True,False,ble_spoofing,30,MEDIUM,GRP_21144,0.786175,0.515406,0.321525,CAMP_024
2024-02-06 18:39:37,ALT_229018,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.29.14,10.0.10.86,43010,8883,MQTT,791,1068,17.8,32,66,844788,485508,52.8,18,1,False,False,buffer_overflow,41,CRITICAL,GRP_35800,0.629606,0.941446,0.468581,CAMP_027
2024-01-30 20:46:17,ALT_922652,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.34.39,10.0.9.196,50911,57189,BLE,1703,1714,28.57,12,153,2918942,1897470,30.25,20,1,False,False,wifi_deauth,25,MEDIUM,GRP_29405,0.994021,0.828331,0.407055,CAMP_006
2024-01-30 06:46:39,ALT_456678,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.23.79,10.0.2.240,56957,80,HTTP,454,30,0.5,1,3,13620,5269,52.7,6,1,False,False,normal,0,INFO,,0.196988,0.058887,0.060432,
2024-02-07 10:48:58,ALT_836857,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.6.5,10.0.7.82,44765,61405,BLE,1375,1725,28.75,3,162,2371875,1567151,29.06,10,2,False,False,buffer_overflow,42,MEDIUM,GRP_13646,0.70217,0.687766,0.50052,CAMP_005
2024-02-14 01:22:31,ALT_226054,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.24.115,10.0.2.95,52110,1883,MQTT,1218,1698,28.3,41,108,2068164,1299064,35.01,1,2,True,False,firmware_exploit,45,CRITICAL,GRP_6294,0.651059,0.916877,0.443951,CAMP_044
2024-02-04 10:50:42,ALT_447207,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.7.150,10.0.2.3,12218,80,HTTP,1002,1552,25.87,46,78,1555104,1022026,56.85,10,6,False,True,firmware_exploit,45,MEDIUM,GRP_5540,0.797488,0.529635,0.544779,CAMP_021
2024-02-05 18:30:40,ALT_166796,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.41.101,10.0.1.252,12932,443,WiFi,458,9,0.15,1,5,4122,2128,41.39,18,0,False,False,normal,0,LOW,,0.159939,0.102409,0.001168,
2024-02-06 05:46:39,ALT_266862,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.7.82,10.0.2.95,6658,8883,MQTT,164,41,0.68,1,2,6724,2617,48.71,5,1,True,False,normal,0,MEDIUM,,0.114639,0.15171,0.027486,
2024-02-14 16:23:42,ALT_621989,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.17.31,10.0.2.73,12107,8080,WiFi,1695,1378,22.97,42,148,2335710,1493449,14.12,16,2,False,False,ddos,40,LOW,GRP_26547,0.948823,0.613077,0.448119,CAMP_047
2024-01-28 01:19:57,ALT_319098,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.31.218,10.0.2.130,9584,80,HTTP,954,992,16.53,27,192,946368,569457,43.54,1,6,True,True,replay_attack,28,LOW,GRP_22586,0.746525,0.907968,0.166076,CAMP_002
2024-01-20 10:09:34,ALT_695445,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.37.61,10.0.6.244,39102,64892,BLE,131,46,0.77,1,2,6026,3293,3.25,10,5,False,True,normal,0,LOW,,0.183307,0.056772,0.010059,
2024-01-31 20:32:27,ALT_457401,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.11.145,10.0.3.140,17843,53546,BLE,1090,1266,21.1,43,31,1379940,832980,36.83,20,2,False,False,firmware_exploit,45,HIGH,GRP_31658,0.727689,0.789489,0.261681,CAMP_021
2024-02-09 22:38:04,ALT_517589,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.14.167,10.0.4.2,46684,8883,MQTT,827,179,2.98,41,180,148033,82341,56.95,22,4,False,False,ddos,40,CRITICAL,GRP_2787,0.91742,0.639099,0.263424,CAMP_022
2024-02-08 12:58:31,ALT_466825,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.32.193,10.0.8.227,65289,8883,MQTT,1521,1810,30.17,39,16,2753010,1914923,8.25,12,3,False,False,mitm_ssl_strip,38,CRITICAL,GRP_24341,0.642365,0.787451,0.328663,CAMP_042
2024-02-08 09:02:20,ALT_726641,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.9.206,10.0.2.29,12763,80,HTTP,370,46,0.77,1,5,17020,9580,49.64,9,3,False,False,normal,0,INFO,,0.169997,0.178646,0.050577,
2024-02-10 12:53:15,ALT_151525,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.25.31,10.0.2.207,35469,80,HTTP,521,417,6.95,41,30,217257,115624,52.79,12,5,False,True,wifi_deauth,25,LOW,GRP_18469,0.740053,0.678416,0.497885,CAMP_006
2024-01-26 07:52:03,ALT_287199,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.26.101,10.0.10.17,9963,443,HTTPS,377,41,0.68,1,0,15457,5559,38.18,7,4,False,False,normal,0,INFO,,0.112435,0.115181,0.042281,
2024-02-12 23:25:56,ALT_398779,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.10.55,10.0.7.7,49310,1883,MQTT,248,37,0.62,1,5,9176,4575,16.16,23,0,True,False,normal,0,MEDIUM,,0.057639,0.08567,0.055442,
2024-01-15 17:53:41,ALT_858694,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.16.166,10.0.9.166,35168,443,WiFi,387,9,0.15,1,3,3483,1556,24.12,17,0,False,False,normal,0,INFO,,0.105613,0.019492,0.037294,
2024-02-04 14:18:24,ALT_281406,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.49.33,10.0.9.33,3368,80,WiFi,325,7,0.12,1,0,2275,952,20.07,14,6,False,True,normal,0,INFO,,0.178679,0.085511,0.084302,
2024-01-20 17:39:11,ALT_523892,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.17.88,10.0.8.149,12134,1883,MQTT,900,1639,27.32,14,51,1475100,800816,18.3,17,5,False,True,ddos,40,LOW,GRP_23595,0.738083,0.900237,0.385083,CAMP_017
2024-01-21 18:10:17,ALT_729190,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.45.229,10.0.6.198,1865,8883,MQTT,483,25,0.42,1,3,12075,4768,1.29,18,6,False,True,normal,0,INFO,,0.152435,0.113044,0.079587,
2024-02-02 21:12:42,ALT_986575,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.38.161,10.0.9.175,15111,8883,MQTT,378,10,0.17,1,0,3780,1331,52.38,21,4,False,False,normal,0,INFO,,0.082699,0.16967,0.075714,
2024-01-26 20:48:01,ALT_438717,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.48.75,10.0.3.198,29515,80,HTTP,1323,712,11.87,44,42,941976,500044,23.42,20,4,False,False,ddos,40,MEDIUM,GRP_27895,0.986191,0.880383,0.46418,CAMP_011
2024-01-15 20:50:47,ALT_535745,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.44.26,10.0.5.219,42061,8080,WiFi,497,29,0.48,1,0,14413,8898,12.69,20,0,False,False,normal,0,INFO,,0.109178,0.074886,0.056331,
2024-01-30 20:34:53,ALT_406225,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.48.10,10.0.1.176,59473,8883,MQTT,1371,1910,31.83,23,22,2618610,1096946,52.24,20,1,False,False,wifi_deauth,25,CRITICAL,GRP_7404,0.605915,0.76192,0.332607,CAMP_013
2024-01-15 14:55:17,ALT_113244,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.6.193,10.0.6.154,35330,62738,BLE,1954,1955,32.58,41,132,3820070,1663101,24.95,14,0,False,False,buffer_overflow,35,LOW,GRP_38085,0.983891,0.944679,0.317872,CAMP_036
2024-02-14 22:21:54,ALT_827752,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.25.206,10.0.8.150,25973,443,WiFi,1352,1238,20.63,27,148,1673776,1027887,22.15,22,2,False,False,ddos,34,MEDIUM,GRP_35602,0.87588,0.542184,0.200473,CAMP_007
2024-02-05 09:28:32,ALT_409527,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.14.120,10.0.2.85,41625,8883,MQTT,203,39,0.65,1,2,7917,2988,2.57,9,0,False,False,normal,0,INFO,,0.060876,0.029389,0.079902,
2024-01-20 15:57:07,ALT_287260,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.44.243,10.0.4.84,15814,8080,WiFi,422,41,0.68,1,3,17302,8258,14.51,15,5,False,True,normal,0,LOW,,0.148652,0.106182,0.010159,
2024-01-21 10:13:42,ALT_860481,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.36.126,10.0.5.139,56136,1883,MQTT,499,22,0.37,1,4,10978,5861,1.46,10,6,False,True,normal,0,LOW,,0.17081,0.154608,0.012382,
2024-02-14 14:36:31,ALT_935726,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.36.73,10.0.9.108,31537,443,WiFi,316,13,0.22,1,4,4108,2792,39.58,14,2,False,False,normal,0,LOW,,0.06545,0.021409,0.094032,
2024-01-25 07:07:32,ALT_956288,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.46.134,10.0.10.44,43351,61805,BLE,435,19,0.32,1,3,8265,4144,28.8,7,3,False,False,normal,0,LOW,,0.073819,0.012293,0.075322,
2024-01-27 13:21:17,ALT_978364,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.28.50,10.0.8.222,29638,8080,WiFi,314,27,0.45,1,5,8478,2867,41.49,13,5,False,True,normal,0,LOW,,0.186764,0.133542,0.046247,
2024-02-08 03:40:45,ALT_406859,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.21.14,10.0.4.214,62917,80,HTTP,949,1572,26.2,18,17,1491828,987793,4.58,3,3,True,False,mqtt_injection,30,LOW,GRP_33323,0.683687,0.50582,0.498098,CAMP_048
2024-02-02 07:16:34,ALT_738983,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.9.139,10.0.2.177,28139,60912,BLE,224,31,0.52,1,0,6944,4489,56.65,7,4,False,False,normal,0,INFO,,0.101654,0.114151,0.011041,
2024-02-13 11:49:31,ALT_853330,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.45.101,10.0.8.37,5299,1883,MQTT,420,49,0.82,1,5,20580,7338,31.27,11,1,False,False,normal,0,MEDIUM,,0.04528,0.019687,0.028808,
2024-02-07 01:33:40,ALT_498521,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.35.97,10.0.5.24,52281,1883,MQTT,1479,1518,25.3,24,47,2245122,1242292,18.7,1,2,True,False,replay_attack,28,LOW,GRP_2865,0.89792,0.845249,0.461614,CAMP_002
2024-01-30 00:06:21,ALT_303210,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.11.166,10.0.9.3,56958,8883,MQTT,389,45,0.75,1,0,17505,9348,13.46,0,1,True,False,normal,0,LOW,,0.004344,0.091733,0.037041,
2024-01-29 08:02:04,ALT_249590,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.8.180,10.0.2.79,29293,8883,MQTT,1573,838,13.97,18,66,1318174,894174,13.36,8,0,False,False,replay_attack,28,CRITICAL,GRP_22945,0.80861,0.795856,0.412395,CAMP_041
2024-01-26 08:52:41,ALT_514243,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.43.195,10.0.2.213,6602,52062,BLE,614,1233,20.55,37,85,757062,396210,28.75,8,4,False,False,mqtt_injection,30,LOW,GRP_30377,0.949413,0.846432,0.224117,CAMP_016
2024-01-18 18:11:29,ALT_614133,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.22.164,10.0.3.74,31944,49670,BLE,377,8,0.13,1,2,3016,1933,33.82,18,3,False,False,normal,0,LOW,,0.110884,0.154181,0.091885,
2024-01-31 21:49:10,ALT_690110,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.2.156,10.0.4.205,35729,1883,MQTT,494,19,0.32,1,5,9386,4000,50.99,21,2,False,False,normal,0,LOW,,0.054853,0.091024,0.051013,
2024-01-21 08:26:52,ALT_330991,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.5.93,10.0.7.241,9036,1883,MQTT,1526,1908,31.8,25,66,2911608,2024809,47.71,8,6,False,True,firmware_exploit,45,CRITICAL,GRP_38444,0.6018,0.797786,0.227002,CAMP_044
2024-01-27 02:01:22,ALT_964559,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.28.83,10.0.1.138,41816,8883,MQTT,1856,1807,30.12,9,52,3353792,2046588,33.35,2,5,True,True,wifi_deauth,25,LOW,GRP_23040,0.948516,0.659403,0.280069,CAMP_006
2024-01-27 16:49:04,ALT_709166,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.34.164,10.0.7.43,18942,61227,BLE,386,8,0.13,1,4,3088,1901,58.07,16,5,False,True,normal,0,INFO,,0.132622,0.132112,0.08478,
2024-01-30 14:41:52,ALT_753132,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.12.179,10.0.8.227,16867,1883,MQTT,1271,550,9.17,38,186,699050,393557,18.05,14,1,False,False,ddos,40,CRITICAL,GRP_19893,0.93287,0.776657,0.177614,CAMP_022
2024-02-12 07:37:21,ALT_654722,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.2.97,10.0.2.98,17241,8080,WiFi,187,8,0.13,1,0,1496,741,54.78,7,0,False,False,normal,0,LOW,,0.103582,0.137253,0.00413,
2024-01-23 13:21:58,ALT_140732,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.19.2,10.0.2.101,47291,62469,BLE,279,18,0.3,1,1,5022,1580,15.53,13,1,False,False,normal,0,INFO,,0.084651,0.069669,0.002558,
2024-01-27 22:14:39,ALT_627363,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.11.100,10.0.3.131,29539,80,HTTP,493,15,0.25,1,0,7395,2739,10.04,22,5,False,True,normal,0,INFO,,0.000923,0.172956,0.014737,
2024-02-09 10:04:42,ALT_315730,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.1.98,10.0.6.3,38098,8883,MQTT,1746,1433,23.88,14,147,2502018,1495952,34.5,10,4,False,False,wifi_deauth,25,CRITICAL,GRP_6734,0.858517,0.806458,0.247075,CAMP_013
2024-01-22 18:05:01,ALT_261000,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.26.61,10.0.4.188,63712,1883,MQTT,1969,1594,26.57,26,171,3138586,1197823,9.38,18,0,False,False,ble_spoofing,30,CRITICAL,GRP_18331,0.71679,0.589132,0.319112,CAMP_004
2024-02-03 22:25:40,ALT_146210,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.32.164,10.0.1.108,28595,80,HTTP,476,9,0.15,1,1,4284,2375,49.4,22,5,False,True,normal,0,INFO,,0.088411,0.023699,0.007622,
2024-02-02 04:23:12,ALT_526412,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.13.180,10.0.7.112,7188,63549,BLE,249,32,0.53,1,3,7968,3814,40.45,4,4,True,False,normal,0,INFO,,0.025088,0.112197,0.097969,
2024-01-25 00:11:40,ALT_595719,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.26.81,10.0.9.105,15442,8883,MQTT,1344,1903,31.72,5,26,2557632,1403229,3.33,0,3,True,False,replay_attack,36,HIGH,GRP_37560,0.987505,0.946669,0.53504,CAMP_041
2024-01-19 12:31:58,ALT_770149,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.44.117,10.0.9.133,65300,60428,BLE,359,10,0.17,1,5,3590,1610,31.6,12,4,False,False,normal,0,INFO,,0.130929,0.12099,0.058018,
2024-02-08 08:50:00,ALT_136312,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.7.169,10.0.9.181,27586,80,HTTP,440,21,0.35,1,4,9240,4465,19.43,8,3,False,False,normal,0,INFO,,0.008198,0.113901,0.025212,
2024-02-04 23:52:18,ALT_791282,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.36.102,10.0.2.200,18844,1883,MQTT,257,31,0.52,1,3,7967,4088,38.81,23,6,True,True,normal,0,MEDIUM,,0.108567,0.047587,0.028591,
2024-01-31 13:41:13,ALT_406756,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.14.33,10.0.6.248,43913,80,WiFi,414,31,0.52,1,3,12834,7612,48.29,13,2,False,False,normal,0,INFO,,0.188474,0.168532,0.018303,
2024-02-11 07:55:35,ALT_313880,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.36.150,10.0.8.83,11805,8883,MQTT,348,41,0.68,1,3,14268,7845,42.44,7,6,False,True,normal,0,LOW,,0.033446,0.149031,0.054593,
2024-01-20 07:22:07,ALT_349808,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.41.177,10.0.3.250,34743,80,HTTP,205,11,0.18,1,4,2255,1532,3.18,7,5,False,True,normal,0,LOW,,0.19739,0.169902,0.022285,
2024-01-16 22:07:24,ALT_783251,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.33.190,10.0.6.247,46227,80,HTTP,1834,114,1.9,18,46,209076,135464,57.4,22,1,False,False,firmware_exploit,45,MEDIUM,GRP_26234,0.775799,0.68399,0.192981,CAMP_033
2024-02-07 12:28:04,ALT_246667,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.22.54,10.0.8.135,27287,1883,MQTT,1562,720,12.0,24,158,1124640,587534,40.24,12,2,False,False,wifi_deauth,25,CRITICAL,GRP_28127,0.784131,0.727058,0.340096,CAMP_013
2024-01-21 06:04:59,ALT_782831,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.24.210,10.0.8.211,52630,80,HTTP,406,50,0.83,1,4,20300,9315,57.84,6,6,False,True,normal,0,INFO,,0.112602,0.156535,0.004276,
2024-02-02 03:55:36,ALT_471858,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.23.109,10.0.7.46,16921,80,HTTP,932,1732,28.87,9,147,1614224,1072519,22.65,3,4,True,False,buffer_overflow,35,LOW,GRP_32485,0.971064,0.526724,0.262716,CAMP_020
2024-01-25 04:51:23,ALT_458461,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.25.82,10.0.1.196,51283,1883,MQTT,1562,1420,23.67,16,99,2218040,804321,31.69,4,3,True,False,mqtt_injection,35,CRITICAL,GRP_8425,0.834131,0.537311,0.438163,CAMP_028
2024-01-15 23:12:50,ALT_984704,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.12.165,10.0.8.238,39341,80,WiFi,1610,284,4.73,40,196,457240,308862,14.91,23,0,True,False,replay_attack,28,MEDIUM,GRP_4484,0.883599,0.630327,0.396945,CAMP_014
2024-02-13 20:12:12,ALT_807197,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.1.86,10.0.7.85,56685,1883,MQTT,171,8,0.13,1,3,1368,949,19.28,20,1,False,False,normal,0,MEDIUM,,0.142827,0.133356,0.087695,
2024-01-29 20:09:10,ALT_444201,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.15.161,10.0.5.34,20772,8080,WiFi,261,8,0.13,1,2,2088,656,47.51,20,0,False,False,normal,0,LOW,,0.007618,0.114462,0.038931,
2024-01-21 13:02:54,ALT_366989,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.13.129,10.0.1.221,14070,8883,MQTT,377,34,0.57,1,1,12818,5454,24.87,13,6,False,True,normal,0,MEDIUM,,0.046058,0.121093,0.093065,
2024-01-15 03:20:13,ALT_941705,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.37.214,10.0.9.45,18309,443,HTTPS,402,31,0.52,1,5,12462,7531,57.07,3,0,True,False,normal,0,INFO,,0.163954,0.067648,0.069172,
2024-02-06 03:43:51,ALT_406948,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.1.67,10.0.2.233,38513,80,WiFi,456,7,0.12,1,4,3192,1395,40.62,3,1,True,False,normal,0,INFO,,0.151497,0.095261,0.059648,
